ref_date,GEO,DGUID,New.housing.price.indexes,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,full_date,yr
1988-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.4,,NA,NA,1,01-09-88,1988
1988-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.6,,NA,NA,1,01-10-88,1988
1988-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.5,,NA,NA,1,01-11-88,1988
1988-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.6,,NA,NA,1,01-12-88,1988
1989-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49,,NA,NA,1,01-01-89,1989
1989-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.3,,NA,NA,1,01-02-89,1989
1989-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51,,NA,NA,1,01-03-89,1989
1989-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.3,,NA,NA,1,01-04-89,1989
1989-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.3,,NA,NA,1,01-05-89,1989
1989-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.9,,NA,NA,1,01-06-89,1989
1989-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.2,,NA,NA,1,01-07-89,1989
1989-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.5,,NA,NA,1,01-08-89,1989
1989-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53,,NA,NA,1,01-09-89,1989
1989-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.2,,NA,NA,1,01-10-89,1989
1989-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.2,,NA,NA,1,01-11-89,1989
1989-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.3,,NA,NA,1,01-12-89,1989
1990-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.8,,NA,NA,1,01-01-90,1990
1990-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56.2,,NA,NA,1,01-02-90,1990
1990-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56.7,,NA,NA,1,01-03-90,1990
1990-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56.8,,NA,NA,1,01-04-90,1990
1990-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,57.2,,NA,NA,1,01-05-90,1990
1990-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.8,,NA,NA,1,01-06-90,1990
1990-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.9,,NA,NA,1,01-07-90,1990
1990-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.7,,NA,NA,1,01-08-90,1990
1990-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.8,,NA,NA,1,01-09-90,1990
1990-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.8,,NA,NA,1,01-10-90,1990
1990-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54,,NA,NA,1,01-11-90,1990
1990-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.5,,NA,NA,1,01-12-90,1990
1991-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.6,,NA,NA,1,01-01-91,1991
1991-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.7,,NA,NA,1,01-02-91,1991
1991-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55,,NA,NA,1,01-03-91,1991
1991-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.2,,NA,NA,1,01-04-91,1991
1991-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.9,,NA,NA,1,01-05-91,1991
1991-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.5,,NA,NA,1,01-06-91,1991
1991-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.5,,NA,NA,1,01-07-91,1991
1991-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.4,,NA,NA,1,01-08-91,1991
1991-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.6,,NA,NA,1,01-09-91,1991
1991-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.5,,NA,NA,1,01-10-91,1991
1991-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.3,,NA,NA,1,01-11-91,1991
1991-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52,,NA,NA,1,01-12-91,1991
1992-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.2,,NA,NA,1,01-01-92,1992
1992-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.7,,NA,NA,1,01-02-92,1992
1992-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.9,,NA,NA,1,01-03-92,1992
1992-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,53.2,,NA,NA,1,01-04-92,1992
1992-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.5,,NA,NA,1,01-05-92,1992
1992-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.4,,NA,NA,1,01-06-92,1992
1992-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.9,,NA,NA,1,01-07-92,1992
1992-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52,,NA,NA,1,01-08-92,1992
1992-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.4,,NA,NA,1,01-09-92,1992
1992-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.1,,NA,NA,1,01-10-92,1992
1992-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.2,,NA,NA,1,01-11-92,1992
1992-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.3,,NA,NA,1,01-12-92,1992
1993-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.2,,NA,NA,1,01-01-93,1993
1993-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,50.9,,NA,NA,1,01-02-93,1993
1993-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51,,NA,NA,1,01-03-93,1993
1993-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,50.9,,NA,NA,1,01-04-93,1993
1993-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,50.5,,NA,NA,1,01-05-93,1993
1993-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.8,,NA,NA,1,01-06-93,1993
1993-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.8,,NA,NA,1,01-07-93,1993
1993-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.9,,NA,NA,1,01-08-93,1993
1993-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.7,,NA,NA,1,01-09-93,1993
1993-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.5,,NA,NA,1,01-10-93,1993
1993-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.9,,NA,NA,1,01-11-93,1993
1993-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.9,,NA,NA,1,01-12-93,1993
1994-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48,,NA,NA,1,01-01-94,1994
1994-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.7,,NA,NA,1,01-02-94,1994
1994-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.2,,NA,NA,1,01-03-94,1994
1994-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.4,,NA,NA,1,01-04-94,1994
1994-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.4,,NA,NA,1,01-05-94,1994
1994-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.7,,NA,NA,1,01-06-94,1994
1994-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.2,,NA,NA,1,01-07-94,1994
1994-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.7,,NA,NA,1,01-08-94,1994
1994-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.8,,NA,NA,1,01-09-94,1994
1994-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.2,,NA,NA,1,01-10-94,1994
1994-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.4,,NA,NA,1,01-11-94,1994
1994-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.3,,NA,NA,1,01-12-94,1994
1995-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.3,,NA,NA,1,01-01-95,1995
1995-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.8,,NA,NA,1,01-02-95,1995
1995-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.5,,NA,NA,1,01-03-95,1995
1995-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.7,,NA,NA,1,01-04-95,1995
1995-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.3,,NA,NA,1,01-05-95,1995
1995-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.7,,NA,NA,1,01-06-95,1995
1995-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.2,,NA,NA,1,01-07-95,1995
1995-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.9,,NA,NA,1,01-08-95,1995
1995-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.7,,NA,NA,1,01-09-95,1995
1995-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,46.6,,NA,NA,1,01-10-95,1995
1995-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.1,,NA,NA,1,01-11-95,1995
1995-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.3,,NA,NA,1,01-12-95,1995
1996-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.3,,NA,NA,1,01-01-96,1996
1996-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.4,,NA,NA,1,01-02-96,1996
1996-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.4,,NA,NA,1,01-03-96,1996
1996-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.4,,NA,NA,1,01-04-96,1996
1996-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.2,,NA,NA,1,01-05-96,1996
1996-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.1,,NA,NA,1,01-06-96,1996
1996-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.2,,NA,NA,1,01-07-96,1996
1996-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.1,,NA,NA,1,01-08-96,1996
1996-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.3,,NA,NA,1,01-09-96,1996
1996-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,47.1,,NA,NA,1,01-10-96,1996
1996-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48,,NA,NA,1,01-11-96,1996
1996-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.7,,NA,NA,1,01-12-96,1996
1997-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.1,,NA,NA,1,01-01-97,1997
1997-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.4,,NA,NA,1,01-02-97,1997
1997-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.1,,NA,NA,1,01-03-97,1997
1997-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.1,,NA,NA,1,01-04-97,1997
1997-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,48.9,,NA,NA,1,01-05-97,1997
1997-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.3,,NA,NA,1,01-06-97,1997
1997-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.6,,NA,NA,1,01-07-97,1997
1997-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.7,,NA,NA,1,01-08-97,1997
1997-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,49.9,,NA,NA,1,01-09-97,1997
1997-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,50.8,,NA,NA,1,01-10-97,1997
1997-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.1,,NA,NA,1,01-11-97,1997
1997-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,50.9,,NA,NA,1,01-12-97,1997
1998-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51,,NA,NA,1,01-01-98,1998
1998-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.1,,NA,NA,1,01-02-98,1998
1998-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.2,,NA,NA,1,01-03-98,1998
1998-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.2,,NA,NA,1,01-04-98,1998
1998-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.3,,NA,NA,1,01-05-98,1998
1998-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.4,,NA,NA,1,01-06-98,1998
1998-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.6,,NA,NA,1,01-07-98,1998
1998-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.9,,NA,NA,1,01-08-98,1998
1998-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.5,,NA,NA,1,01-09-98,1998
1998-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,51.9,,NA,NA,1,01-10-98,1998
1998-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.5,,NA,NA,1,01-11-98,1998
1998-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.4,,NA,NA,1,01-12-98,1998
1999-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.5,,NA,NA,1,01-01-99,1999
1999-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.3,,NA,NA,1,01-02-99,1999
1999-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.2,,NA,NA,1,01-03-99,1999
1999-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.5,,NA,NA,1,01-04-99,1999
1999-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.5,,NA,NA,1,01-05-99,1999
1999-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.5,,NA,NA,1,01-06-99,1999
1999-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,52.8,,NA,NA,1,01-07-99,1999
1999-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.2,,NA,NA,1,01-08-99,1999
1999-09,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.3,,NA,NA,1,01-09-99,1999
1999-10,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,54.4,,NA,NA,1,01-10-99,1999
1999-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.2,,NA,NA,1,01-11-99,1999
1999-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.2,,NA,NA,1,01-12-99,1999
2000-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.2,,NA,NA,1,01-01-00,2000
2000-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.8,,NA,NA,1,01-02-00,2000
2000-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,55.8,,NA,NA,1,01-03-00,2000
2000-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56.1,,NA,NA,1,01-04-00,2000
2000-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56,,NA,NA,1,01-05-00,2000
2000-06,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56.2,,NA,NA,1,01-06-00,2000
2000-07,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56.3,,NA,NA,1,01-07-00,2000
2000-08,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",347,units,0,v111955506,22.2,56.2,,NA,NA,1,01-08-00,2000
